Amostra,Codigo_Digital,Tensao_ADC_V,Tensao_Real_V
0,0x800C,0.0037,0.1878
1,0x800B,0.0034,0.1722
2,0x800B,0.0034,0.1722
3,0x800B,0.0034,0.1722
4,0x800B,0.0034,0.1722
5,0x800B,0.0034,0.1722
6,0x800C,0.0037,0.1878
7,0x800C,0.0037,0.1878
8,0x800C,0.0037,0.1878
9,0x800C,0.0037,0.1878
10,0x800C,0.0037,0.1878
11,0x800C,0.0037,0.1878
12,0x800C,0.0037,0.1878
13,0x800C,0.0037,0.1878
14,0x800C,0.0037,0.1878
15,0x800C,0.0037,0.1878
16,0x800B,0.0034,0.1722
17,0x800B,0.0034,0.1722
18,0x800B,0.0034,0.1722
19,0x800B,0.0034,0.1722
20,0x800C,0.0037,0.1878
21,0x800C,0.0037,0.1878
22,0x800D,0.0041,0.2035
23,0x800C,0.0037,0.1878
24,0x800B,0.0034,0.1722
25,0x800C,0.0037,0.1878
26,0x800C,0.0037,0.1878
27,0x800C,0.0037,0.1878
28,0x800B,0.0034,0.1722
29,0x800C,0.0037,0.1878
30,0x800C,0.0037,0.1878
31,0x800B,0.0034,0.1722
32,0x800B,0.0034,0.1722
33,0x800B,0.0034,0.1722
34,0x800B,0.0034,0.1722
35,0x800C,0.0037,0.1878
36,0x800B,0.0034,0.1722
37,0x800C,0.0037,0.1878
38,0x800C,0.0037,0.1878
39,0x800C,0.0037,0.1878
40,0x800C,0.0037,0.1878
41,0x800C,0.0037,0.1878
42,0x800C,0.0037,0.1878
43,0x800C,0.0037,0.1878
44,0x800C,0.0037,0.1878
45,0x800C,0.0037,0.1878
46,0x800C,0.0037,0.1878
47,0x800C,0.0037,0.1878
48,0x800C,0.0037,0.1878
49,0x800B,0.0034,0.1722
50,0x800C,0.0037,0.1878
51,0x800B,0.0034,0.1722
52,0x800B,0.0034,0.1722
53,0x800B,0.0034,0.1722
54,0x800C,0.0037,0.1878
55,0x800D,0.0041,0.2035
56,0x800C,0.0037,0.1878
57,0x800B,0.0034,0.1722
58,0x800C,0.0037,0.1878
59,0x800C,0.0037,0.1878
60,0x800D,0.0041,0.2035
61,0x800D,0.0041,0.2035
62,0x800C,0.0037,0.1878
63,0x800C,0.0037,0.1878
64,0x800C,0.0037,0.1878
65,0x800B,0.0034,0.1722
66,0x800C,0.0037,0.1878
67,0x800B,0.0034,0.1722
68,0x800C,0.0037,0.1878
69,0x800B,0.0034,0.1722
70,0x800C,0.0037,0.1878
71,0x800C,0.0037,0.1878
72,0x800C,0.0037,0.1878
73,0x800C,0.0037,0.1878
74,0x800B,0.0034,0.1722
75,0x800B,0.0034,0.1722
76,0x800C,0.0037,0.1878
77,0x800C,0.0037,0.1878
78,0x800C,0.0037,0.1878
79,0x800C,0.0037,0.1878
80,0x800B,0.0034,0.1722
81,0x800D,0.0041,0.2035
82,0x800C,0.0037,0.1878
83,0x800B,0.0034,0.1722
84,0x800C,0.0037,0.1878
85,0x800C,0.0037,0.1878
86,0x800B,0.0034,0.1722
87,0x800C,0.0037,0.1878
88,0x800C,0.0037,0.1878
89,0x800C,0.0037,0.1878
90,0x800B,0.0034,0.1722
91,0x800B,0.0034,0.1722
92,0x800B,0.0034,0.1722
93,0x800C,0.0037,0.1878
94,0x800C,0.0037,0.1878
95,0x800C,0.0037,0.1878
96,0x800C,0.0037,0.1878
97,0x800C,0.0037,0.1878
98,0x800C,0.0037,0.1878
99,0x800C,0.0037,0.1878
100,0x800D,0.0041,0.2035
101,0x800B,0.0034,0.1722
102,0x800B,0.0034,0.1722
103,0x800B,0.0034,0.1722
104,0x800C,0.0037,0.1878
105,0x800C,0.0037,0.1878
106,0x800C,0.0037,0.1878
107,0x800B,0.0034,0.1722
108,0x800B,0.0034,0.1722
109,0x800C,0.0037,0.1878
110,0x800C,0.0037,0.1878
111,0x800D,0.0041,0.2035
112,0x800C,0.0037,0.1878
113,0x800B,0.0034,0.1722
114,0x800B,0.0034,0.1722
115,0x800C,0.0037,0.1878
116,0x800C,0.0037,0.1878
117,0x800C,0.0037,0.1878
118,0x800B,0.0034,0.1722
119,0x800B,0.0034,0.1722
120,0x800C,0.0037,0.1878
121,0x800C,0.0037,0.1878
122,0x800C,0.0037,0.1878
123,0x800C,0.0037,0.1878
124,0x800C,0.0037,0.1878
125,0x800D,0.0041,0.2035
126,0x800C,0.0037,0.1878
127,0x800D,0.0041,0.2035
128,0x800D,0.0041,0.2035
129,0x800C,0.0037,0.1878
130,0x800C,0.0037,0.1878
131,0x800C,0.0037,0.1878
132,0x800C,0.0037,0.1878
133,0x800C,0.0037,0.1878
134,0x800B,0.0034,0.1722
135,0x800B,0.0034,0.1722
136,0x800C,0.0037,0.1878
137,0x800C,0.0037,0.1878
138,0x800B,0.0034,0.1722
139,0x800C,0.0037,0.1878
140,0x800B,0.0034,0.1722
141,0x800B,0.0034,0.1722
142,0x800B,0.0034,0.1722
143,0x800C,0.0037,0.1878
144,0x800B,0.0034,0.1722
145,0x800D,0.0041,0.2035
146,0x800C,0.0037,0.1878
147,0x800C,0.0037,0.1878
148,0x800C,0.0037,0.1878
149,0x800B,0.0034,0.1722
150,0x800C,0.0037,0.1878
151,0x800B,0.0034,0.1722
152,0x800B,0.0034,0.1722
153,0x800B,0.0034,0.1722
154,0x800B,0.0034,0.1722
155,0x800C,0.0037,0.1878
156,0x800C,0.0037,0.1878
157,0x800B,0.0034,0.1722
158,0x800B,0.0034,0.1722
159,0x800B,0.0034,0.1722
160,0x800C,0.0037,0.1878
161,0x800B,0.0034,0.1722
162,0x800C,0.0037,0.1878
163,0x800C,0.0037,0.1878
164,0x800C,0.0037,0.1878
165,0x800C,0.0037,0.1878
166,0x800C,0.0037,0.1878
167,0x800C,0.0037,0.1878
168,0x800C,0.0037,0.1878
169,0x800C,0.0037,0.1878
170,0x800B,0.0034,0.1722
171,0x800C,0.0037,0.1878
172,0x800C,0.0037,0.1878
173,0x800C,0.0037,0.1878
174,0x800B,0.0034,0.1722
175,0x800C,0.0037,0.1878
176,0x800D,0.0041,0.2035
177,0x800D,0.0041,0.2035
178,0x800C,0.0037,0.1878
179,0x800C,0.0037,0.1878
180,0x800B,0.0034,0.1722
181,0x800C,0.0037,0.1878
182,0x800B,0.0034,0.1722
183,0x800D,0.0041,0.2035
184,0x800B,0.0034,0.1722
185,0x800C,0.0037,0.1878
186,0x800A,0.0031,0.1565
187,0x800C,0.0037,0.1878
188,0x800B,0.0034,0.1722
189,0x800C,0.0037,0.1878
190,0x800C,0.0037,0.1878
191,0x800B,0.0034,0.1722
192,0x800C,0.0037,0.1878
193,0x800D,0.0041,0.2035
194,0x800C,0.0037,0.1878
195,0x800D,0.0041,0.2035
196,0x800C,0.0037,0.1878
197,0x800C,0.0037,0.1878
198,0x800D,0.0041,0.2035
199,0x800C,0.0037,0.1878
200,0x800C,0.0037,0.1878
201,0x800B,0.0034,0.1722
202,0x800B,0.0034,0.1722
203,0x800B,0.0034,0.1722
204,0x800C,0.0037,0.1878
205,0x800C,0.0037,0.1878
206,0x800B,0.0034,0.1722
207,0x800B,0.0034,0.1722
208,0x800B,0.0034,0.1722
209,0x800C,0.0037,0.1878
210,0x800D,0.0041,0.2035
211,0x800D,0.0041,0.2035
212,0x800B,0.0034,0.1722
213,0x800C,0.0037,0.1878
214,0x800B,0.0034,0.1722
215,0x800C,0.0037,0.1878
216,0x800C,0.0037,0.1878
217,0x800C,0.0037,0.1878
218,0x800B,0.0034,0.1722
219,0x800B,0.0034,0.1722
220,0x800C,0.0037,0.1878
221,0x800C,0.0037,0.1878
222,0x800B,0.0034,0.1722
223,0x800B,0.0034,0.1722
224,0x800C,0.0037,0.1878
225,0x800B,0.0034,0.1722
226,0x800C,0.0037,0.1878
227,0x800C,0.0037,0.1878
228,0x800C,0.0037,0.1878
229,0x800C,0.0037,0.1878
230,0x800B,0.0034,0.1722
231,0x800B,0.0034,0.1722
232,0x800B,0.0034,0.1722
233,0x800C,0.0037,0.1878
234,0x800C,0.0037,0.1878
235,0x800B,0.0034,0.1722
236,0x800C,0.0037,0.1878
237,0x800C,0.0037,0.1878
238,0x800B,0.0034,0.1722
239,0x800C,0.0037,0.1878
240,0x800C,0.0037,0.1878
241,0x800C,0.0037,0.1878
242,0x800D,0.0041,0.2035
243,0x800D,0.0041,0.2035
244,0x800B,0.0034,0.1722
245,0x800C,0.0037,0.1878
246,0x800C,0.0037,0.1878
247,0x800C,0.0037,0.1878
248,0x800C,0.0037,0.1878
249,0x800C,0.0037,0.1878
250,0x800C,0.0037,0.1878
251,0x800C,0.0037,0.1878
252,0x800B,0.0034,0.1722
253,0x800B,0.0034,0.1722
254,0x800C,0.0037,0.1878
255,0x800C,0.0037,0.1878
256,0x800B,0.0034,0.1722
257,0x800C,0.0037,0.1878
258,0x800B,0.0034,0.1722
259,0x800C,0.0037,0.1878
260,0x800C,0.0037,0.1878
261,0x800D,0.0041,0.2035
262,0x800C,0.0037,0.1878
263,0x800B,0.0034,0.1722
264,0x800B,0.0034,0.1722
265,0x800C,0.0037,0.1878
266,0x800C,0.0037,0.1878
267,0x800C,0.0037,0.1878
268,0x800C,0.0037,0.1878
269,0x800B,0.0034,0.1722
270,0x800B,0.0034,0.1722
271,0x800C,0.0037,0.1878
272,0x800C,0.0037,0.1878
273,0x800B,0.0034,0.1722
274,0x800C,0.0037,0.1878
275,0x800C,0.0037,0.1878
276,0x800C,0.0037,0.1878
277,0x800C,0.0037,0.1878
278,0x800C,0.0037,0.1878
279,0x800C,0.0037,0.1878
280,0x800C,0.0037,0.1878
281,0x800B,0.0034,0.1722
282,0x800C,0.0037,0.1878
283,0x800C,0.0037,0.1878
284,0x800C,0.0037,0.1878
285,0x800C,0.0037,0.1878
286,0x800B,0.0034,0.1722
287,0x800C,0.0037,0.1878
288,0x800C,0.0037,0.1878
289,0x800B,0.0034,0.1722
290,0x800C,0.0037,0.1878
291,0x800C,0.0037,0.1878
292,0x800C,0.0037,0.1878
293,0x800C,0.0037,0.1878
294,0x800C,0.0037,0.1878
295,0x800D,0.0041,0.2035
296,0x800C,0.0037,0.1878
297,0x800C,0.0037,0.1878
298,0x800C,0.0037,0.1878
299,0x800C,0.0037,0.1878
300,0x800C,0.0037,0.1878
301,0x800B,0.0034,0.1722
302,0x800C,0.0037,0.1878
303,0x800B,0.0034,0.1722
304,0x800B,0.0034,0.1722
305,0x800B,0.0034,0.1722
306,0x800C,0.0037,0.1878
307,0x800C,0.0037,0.1878
308,0x800C,0.0037,0.1878
309,0x800C,0.0037,0.1878
310,0x800C,0.0037,0.1878
311,0x800C,0.0037,0.1878
312,0x800C,0.0037,0.1878
313,0x800C,0.0037,0.1878
314,0x800B,0.0034,0.1722
315,0x800C,0.0037,0.1878
316,0x800C,0.0037,0.1878
317,0x800B,0.0034,0.1722
318,0x800C,0.0037,0.1878
319,0x800B,0.0034,0.1722
320,0x800B,0.0034,0.1722
321,0x800C,0.0037,0.1878
322,0x800B,0.0034,0.1722
323,0x800C,0.0037,0.1878
324,0x800C,0.0037,0.1878
325,0x800C,0.0037,0.1878
326,0x800C,0.0037,0.1878
327,0x800C,0.0037,0.1878
328,0x800C,0.0037,0.1878
329,0x800B,0.0034,0.1722
330,0x800B,0.0034,0.1722
331,0x800C,0.0037,0.1878
332,0x800C,0.0037,0.1878
333,0x800B,0.0034,0.1722
334,0x800C,0.0037,0.1878
335,0x800B,0.0034,0.1722
336,0x800B,0.0034,0.1722
337,0x800B,0.0034,0.1722
338,0x800B,0.0034,0.1722
339,0x800B,0.0034,0.1722
340,0x800B,0.0034,0.1722
341,0x800B,0.0034,0.1722
342,0x800B,0.0034,0.1722
343,0x800D,0.0041,0.2035
344,0x800C,0.0037,0.1878
345,0x800C,0.0037,0.1878
346,0x800B,0.0034,0.1722
347,0x800C,0.0037,0.1878
348,0x800B,0.0034,0.1722
349,0x800B,0.0034,0.1722
350,0x800C,0.0037,0.1878
351,0x800B,0.0034,0.1722
352,0x800B,0.0034,0.1722
353,0x800B,0.0034,0.1722
354,0x800D,0.0041,0.2035
355,0x800C,0.0037,0.1878
356,0x800D,0.0041,0.2035
357,0x800C,0.0037,0.1878
358,0x800B,0.0034,0.1722
359,0x800C,0.0037,0.1878
360,0x800C,0.0037,0.1878
361,0x800C,0.0037,0.1878
362,0x800D,0.0041,0.2035
363,0x800C,0.0037,0.1878
364,0x800B,0.0034,0.1722
365,0x800B,0.0034,0.1722
366,0x800C,0.0037,0.1878
367,0x800C,0.0037,0.1878
368,0x800C,0.0037,0.1878
369,0x800B,0.0034,0.1722
370,0x800C,0.0037,0.1878
371,0x800B,0.0034,0.1722
372,0x800B,0.0034,0.1722
373,0x800B,0.0034,0.1722
374,0x800C,0.0037,0.1878
375,0x800D,0.0041,0.2035
376,0x800C,0.0037,0.1878
377,0x800C,0.0037,0.1878
378,0x800C,0.0037,0.1878
379,0x800C,0.0037,0.1878
380,0x800B,0.0034,0.1722
381,0x800C,0.0037,0.1878
382,0x800C,0.0037,0.1878
383,0x800C,0.0037,0.1878
384,0x800D,0.0041,0.2035
385,0x800B,0.0034,0.1722
386,0x800B,0.0034,0.1722
387,0x800B,0.0034,0.1722
388,0x800B,0.0034,0.1722
389,0x800B,0.0034,0.1722
390,0x800C,0.0037,0.1878
391,0x800C,0.0037,0.1878
392,0x800C,0.0037,0.1878
393,0x800D,0.0041,0.2035
394,0x800D,0.0041,0.2035
395,0x800C,0.0037,0.1878
396,0x800B,0.0034,0.1722
397,0x800C,0.0037,0.1878
398,0x800B,0.0034,0.1722
399,0x800D,0.0041,0.2035
400,0x800B,0.0034,0.1722
401,0x800B,0.0034,0.1722
402,0x800B,0.0034,0.1722
403,0x800B,0.0034,0.1722
404,0x800B,0.0034,0.1722
405,0x800C,0.0037,0.1878
406,0x800C,0.0037,0.1878
407,0x800B,0.0034,0.1722
408,0x800B,0.0034,0.1722
409,0x800B,0.0034,0.1722
410,0x800B,0.0034,0.1722
411,0x800D,0.0041,0.2035
412,0x800D,0.0041,0.2035
413,0x800B,0.0034,0.1722
414,0x800B,0.0034,0.1722
415,0x800B,0.0034,0.1722
416,0x800B,0.0034,0.1722
417,0x800C,0.0037,0.1878
418,0x800B,0.0034,0.1722
419,0x800B,0.0034,0.1722
420,0x800B,0.0034,0.1722
421,0x800C,0.0037,0.1878
422,0x800C,0.0037,0.1878
423,0x800C,0.0037,0.1878
424,0x800C,0.0037,0.1878
425,0x800C,0.0037,0.1878
426,0x800C,0.0037,0.1878
427,0x800D,0.0041,0.2035
428,0x800D,0.0041,0.2035
429,0x800C,0.0037,0.1878
430,0x800C,0.0037,0.1878
431,0x800B,0.0034,0.1722
432,0x800C,0.0037,0.1878
433,0x800B,0.0034,0.1722
434,0x800C,0.0037,0.1878
435,0x800B,0.0034,0.1722
436,0x800B,0.0034,0.1722
437,0x800B,0.0034,0.1722
438,0x800C,0.0037,0.1878
439,0x800C,0.0037,0.1878
440,0x800B,0.0034,0.1722
441,0x800C,0.0037,0.1878
442,0x800C,0.0037,0.1878
443,0x800D,0.0041,0.2035
444,0x800C,0.0037,0.1878
445,0x800C,0.0037,0.1878
446,0x800C,0.0037,0.1878
447,0x800B,0.0034,0.1722
448,0x800C,0.0037,0.1878
449,0x800C,0.0037,0.1878
450,0x800B,0.0034,0.1722
451,0x800B,0.0034,0.1722
452,0x800C,0.0037,0.1878
453,0x800C,0.0037,0.1878
454,0x800B,0.0034,0.1722
455,0x800B,0.0034,0.1722
456,0x800C,0.0037,0.1878
457,0x800C,0.0037,0.1878
458,0x800C,0.0037,0.1878
459,0x800C,0.0037,0.1878
460,0x800C,0.0037,0.1878
461,0x800D,0.0041,0.2035
462,0x800C,0.0037,0.1878
463,0x800C,0.0037,0.1878
464,0x800C,0.0037,0.1878
465,0x800B,0.0034,0.1722
466,0x800B,0.0034,0.1722
467,0x800B,0.0034,0.1722
468,0x800B,0.0034,0.1722
469,0x800B,0.0034,0.1722
470,0x800B,0.0034,0.1722
471,0x800B,0.0034,0.1722
472,0x800B,0.0034,0.1722
473,0x800C,0.0037,0.1878
474,0x800D,0.0041,0.2035
475,0x800B,0.0034,0.1722
476,0x800C,0.0037,0.1878
477,0x800B,0.0034,0.1722
478,0x800C,0.0037,0.1878
479,0x800C,0.0037,0.1878
480,0x800C,0.0037,0.1878
481,0x800B,0.0034,0.1722
482,0x800C,0.0037,0.1878
483,0x800C,0.0037,0.1878
484,0x800C,0.0037,0.1878
485,0x800A,0.0031,0.1565
486,0x800C,0.0037,0.1878
487,0x800C,0.0037,0.1878
488,0x800C,0.0037,0.1878
489,0x800C,0.0037,0.1878
490,0x800B,0.0034,0.1722
491,0x800B,0.0034,0.1722
492,0x800B,0.0034,0.1722
493,0x800D,0.0041,0.2035
494,0x800C,0.0037,0.1878
495,0x800C,0.0037,0.1878
496,0x800C,0.0037,0.1878
497,0x800C,0.0037,0.1878
498,0x800C,0.0037,0.1878
499,0x800C,0.0037,0.1878
500,0x800D,0.0041,0.2035
501,0x800B,0.0034,0.1722
502,0x800B,0.0034,0.1722
503,0x800B,0.0034,0.1722
504,0x800B,0.0034,0.1722
505,0x800B,0.0034,0.1722
506,0x800D,0.0041,0.2035
507,0x800B,0.0034,0.1722
508,0x800B,0.0034,0.1722
509,0x800C,0.0037,0.1878
510,0x800C,0.0037,0.1878
511,0x800C,0.0037,0.1878
512,0x800D,0.0041,0.2035
513,0x800D,0.0041,0.2035
514,0x800C,0.0037,0.1878
515,0x800C,0.0037,0.1878
516,0x800B,0.0034,0.1722
517,0x800D,0.0041,0.2035
518,0x800B,0.0034,0.1722
519,0x800B,0.0034,0.1722
520,0x800B,0.0034,0.1722
521,0x800C,0.0037,0.1878
522,0x800B,0.0034,0.1722
523,0x800C,0.0037,0.1878
524,0x800C,0.0037,0.1878
525,0x800B,0.0034,0.1722
526,0x800C,0.0037,0.1878
527,0x800C,0.0037,0.1878
528,0x800C,0.0037,0.1878
529,0x800C,0.0037,0.1878
530,0x800B,0.0034,0.1722
531,0x800C,0.0037,0.1878
532,0x800C,0.0037,0.1878
533,0x800C,0.0037,0.1878
534,0x800D,0.0041,0.2035
535,0x800B,0.0034,0.1722
536,0x800B,0.0034,0.1722
537,0x800C,0.0037,0.1878
538,0x800D,0.0041,0.2035
539,0x800D,0.0041,0.2035
540,0x800C,0.0037,0.1878
541,0x800B,0.0034,0.1722
542,0x800A,0.0031,0.1565
543,0x800D,0.0041,0.2035
544,0x800D,0.0041,0.2035
545,0x800C,0.0037,0.1878
546,0x800B,0.0034,0.1722
547,0x800C,0.0037,0.1878
548,0x800C,0.0037,0.1878
549,0x800C,0.0037,0.1878
550,0x800C,0.0037,0.1878
551,0x800B,0.0034,0.1722
552,0x800B,0.0034,0.1722
553,0x800C,0.0037,0.1878
554,0x800B,0.0034,0.1722
555,0x800B,0.0034,0.1722
556,0x800C,0.0037,0.1878
557,0x800C,0.0037,0.1878
558,0x800B,0.0034,0.1722
559,0x800B,0.0034,0.1722
560,0x800C,0.0037,0.1878
561,0x800C,0.0037,0.1878
562,0x800C,0.0037,0.1878
563,0x800C,0.0037,0.1878
564,0x800B,0.0034,0.1722
565,0x800C,0.0037,0.1878
566,0x800B,0.0034,0.1722
567,0x800B,0.0034,0.1722
568,0x800B,0.0034,0.1722
569,0x800B,0.0034,0.1722
570,0x800B,0.0034,0.1722
571,0x800B,0.0034,0.1722
572,0x800C,0.0037,0.1878
573,0x800B,0.0034,0.1722
574,0x800B,0.0034,0.1722
575,0x800C,0.0037,0.1878
576,0x800C,0.0037,0.1878
577,0x800B,0.0034,0.1722
578,0x800C,0.0037,0.1878
579,0x800C,0.0037,0.1878
580,0x800D,0.0041,0.2035
581,0x800C,0.0037,0.1878
582,0x800C,0.0037,0.1878
583,0x800C,0.0037,0.1878
584,0x800B,0.0034,0.1722
585,0x800B,0.0034,0.1722
586,0x800B,0.0034,0.1722
587,0x800B,0.0034,0.1722
588,0x800D,0.0041,0.2035
589,0x800C,0.0037,0.1878
590,0x800C,0.0037,0.1878
591,0x800B,0.0034,0.1722
592,0x800B,0.0034,0.1722
593,0x800C,0.0037,0.1878
594,0x800C,0.0037,0.1878
595,0x800D,0.0041,0.2035
596,0x800C,0.0037,0.1878
597,0x800C,0.0037,0.1878
598,0x800B,0.0034,0.1722
599,0x800B,0.0034,0.1722
600,0x800C,0.0037,0.1878
601,0x800B,0.0034,0.1722
602,0x800B,0.0034,0.1722
603,0x800C,0.0037,0.1878
604,0x800B,0.0034,0.1722
605,0x800C,0.0037,0.1878
606,0x800B,0.0034,0.1722
607,0x800C,0.0037,0.1878
608,0x800C,0.0037,0.1878
609,0x800C,0.0037,0.1878
610,0x800D,0.0041,0.2035
611,0x800C,0.0037,0.1878
612,0x800C,0.0037,0.1878
613,0x800B,0.0034,0.1722
614,0x800B,0.0034,0.1722
615,0x800C,0.0037,0.1878
616,0x800B,0.0034,0.1722
617,0x800C,0.0037,0.1878
618,0x800B,0.0034,0.1722
619,0x800B,0.0034,0.1722
620,0x800C,0.0037,0.1878
621,0x800C,0.0037,0.1878
622,0x800C,0.0037,0.1878
623,0x800C,0.0037,0.1878
624,0x800C,0.0037,0.1878
625,0x800C,0.0037,0.1878
626,0x800C,0.0037,0.1878
627,0x800C,0.0037,0.1878
628,0x800D,0.0041,0.2035
629,0x800C,0.0037,0.1878
630,0x800C,0.0037,0.1878
631,0x800C,0.0037,0.1878
632,0x800C,0.0037,0.1878
633,0x800C,0.0037,0.1878
634,0x800B,0.0034,0.1722
635,0x800B,0.0034,0.1722
636,0x800B,0.0034,0.1722
637,0x800C,0.0037,0.1878
638,0x800B,0.0034,0.1722
639,0x800C,0.0037,0.1878
640,0x800B,0.0034,0.1722
641,0x800C,0.0037,0.1878
642,0x800C,0.0037,0.1878
643,0x800D,0.0041,0.2035
644,0x800C,0.0037,0.1878
645,0x800C,0.0037,0.1878
646,0x800C,0.0037,0.1878
647,0x800C,0.0037,0.1878
648,0x800C,0.0037,0.1878
649,0x800B,0.0034,0.1722
650,0x800C,0.0037,0.1878
651,0x800D,0.0041,0.2035
652,0x800B,0.0034,0.1722
653,0x800B,0.0034,0.1722
654,0x800B,0.0034,0.1722
655,0x800D,0.0041,0.2035
656,0x800C,0.0037,0.1878
657,0x800C,0.0037,0.1878
658,0x800C,0.0037,0.1878
659,0x800B,0.0034,0.1722
660,0x800C,0.0037,0.1878
661,0x800C,0.0037,0.1878
662,0x800C,0.0037,0.1878
663,0x800B,0.0034,0.1722
664,0x800B,0.0034,0.1722
665,0x800C,0.0037,0.1878
666,0x800D,0.0041,0.2035
667,0x800C,0.0037,0.1878
668,0x800B,0.0034,0.1722
669,0x800C,0.0037,0.1878
670,0x800B,0.0034,0.1722
671,0x800C,0.0037,0.1878
672,0x800C,0.0037,0.1878
673,0x800C,0.0037,0.1878
674,0x800B,0.0034,0.1722
675,0x800C,0.0037,0.1878
676,0x800C,0.0037,0.1878
677,0x800C,0.0037,0.1878
678,0x800E,0.0044,0.2191
679,0x800C,0.0037,0.1878
680,0x800B,0.0034,0.1722
681,0x800C,0.0037,0.1878
682,0x800B,0.0034,0.1722
683,0x800C,0.0037,0.1878
684,0x800B,0.0034,0.1722
685,0x800B,0.0034,0.1722
686,0x800B,0.0034,0.1722
687,0x800B,0.0034,0.1722
688,0x800B,0.0034,0.1722
689,0x800C,0.0037,0.1878
690,0x800B,0.0034,0.1722
691,0x800B,0.0034,0.1722
692,0x800C,0.0037,0.1878
693,0x800C,0.0037,0.1878
694,0x800C,0.0037,0.1878
695,0x800D,0.0041,0.2035
696,0x800D,0.0041,0.2035
697,0x800B,0.0034,0.1722
698,0x800C,0.0037,0.1878
699,0x800B,0.0034,0.1722
700,0x800C,0.0037,0.1878
701,0x800C,0.0037,0.1878
702,0x800B,0.0034,0.1722
703,0x800A,0.0031,0.1565
704,0x800C,0.0037,0.1878
705,0x800C,0.0037,0.1878
706,0x800C,0.0037,0.1878
707,0x800B,0.0034,0.1722
708,0x800B,0.0034,0.1722
709,0x800C,0.0037,0.1878
710,0x800C,0.0037,0.1878
711,0x800D,0.0041,0.2035
712,0x800C,0.0037,0.1878
713,0x800C,0.0037,0.1878
714,0x800C,0.0037,0.1878
715,0x800C,0.0037,0.1878
716,0x800B,0.0034,0.1722
717,0x800C,0.0037,0.1878
718,0x800B,0.0034,0.1722
719,0x800B,0.0034,0.1722
720,0x800B,0.0034,0.1722
721,0x800B,0.0034,0.1722
722,0x800C,0.0037,0.1878
723,0x800B,0.0034,0.1722
724,0x800B,0.0034,0.1722
725,0x800C,0.0037,0.1878
726,0x800D,0.0041,0.2035
727,0x800C,0.0037,0.1878
728,0x800C,0.0037,0.1878
729,0x800C,0.0037,0.1878
730,0x800D,0.0041,0.2035
731,0x800C,0.0037,0.1878
732,0x800C,0.0037,0.1878
733,0x800B,0.0034,0.1722
734,0x800C,0.0037,0.1878
735,0x800B,0.0034,0.1722
736,0x800C,0.0037,0.1878
737,0x800B,0.0034,0.1722
738,0x800B,0.0034,0.1722
739,0x800B,0.0034,0.1722
740,0x800C,0.0037,0.1878
741,0x800C,0.0037,0.1878
742,0x800C,0.0037,0.1878
743,0x800C,0.0037,0.1878
744,0x800C,0.0037,0.1878
745,0x800D,0.0041,0.2035
746,0x800B,0.0034,0.1722
747,0x800C,0.0037,0.1878
748,0x800C,0.0037,0.1878
749,0x800B,0.0034,0.1722
750,0x800C,0.0037,0.1878
751,0x800B,0.0034,0.1722
752,0x800B,0.0034,0.1722
753,0x800C,0.0037,0.1878
754,0x800B,0.0034,0.1722
755,0x800D,0.0041,0.2035
756,0x800C,0.0037,0.1878
757,0x800B,0.0034,0.1722
758,0x800D,0.0041,0.2035
759,0x800C,0.0037,0.1878
760,0x800C,0.0037,0.1878
761,0x800C,0.0037,0.1878
762,0x800C,0.0037,0.1878
763,0x800C,0.0037,0.1878
764,0x800B,0.0034,0.1722
765,0x800C,0.0037,0.1878
766,0x800C,0.0037,0.1878
767,0x800C,0.0037,0.1878
768,0x800B,0.0034,0.1722
769,0x800B,0.0034,0.1722
770,0x800C,0.0037,0.1878
771,0x800B,0.0034,0.1722
772,0x800C,0.0037,0.1878
773,0x800B,0.0034,0.1722
774,0x800C,0.0037,0.1878
775,0x800C,0.0037,0.1878
776,0x800A,0.0031,0.1565
777,0x800D,0.0041,0.2035
778,0x800C,0.0037,0.1878
779,0x800C,0.0037,0.1878
780,0x800B,0.0034,0.1722
781,0x800C,0.0037,0.1878
782,0x800B,0.0034,0.1722
783,0x800C,0.0037,0.1878
784,0x800C,0.0037,0.1878
785,0x800C,0.0037,0.1878
786,0x800B,0.0034,0.1722
787,0x800C,0.0037,0.1878
788,0x800B,0.0034,0.1722
789,0x800B,0.0034,0.1722
790,0x800B,0.0034,0.1722
791,0x800B,0.0034,0.1722
792,0x800B,0.0034,0.1722
793,0x800B,0.0034,0.1722
794,0x800C,0.0037,0.1878
795,0x800C,0.0037,0.1878
796,0x800D,0.0041,0.2035
797,0x800C,0.0037,0.1878
798,0x800B,0.0034,0.1722
799,0x800C,0.0037,0.1878
800,0x800B,0.0034,0.1722
801,0x800B,0.0034,0.1722
802,0x800C,0.0037,0.1878
803,0x800B,0.0034,0.1722
804,0x800C,0.0037,0.1878
805,0x800C,0.0037,0.1878
806,0x800D,0.0041,0.2035
807,0x800B,0.0034,0.1722
808,0x800C,0.0037,0.1878
809,0x800B,0.0034,0.1722
810,0x800C,0.0037,0.1878
811,0x800C,0.0037,0.1878
812,0x800C,0.0037,0.1878
813,0x800C,0.0037,0.1878
814,0x800B,0.0034,0.1722
815,0x800C,0.0037,0.1878
816,0x800C,0.0037,0.1878
817,0x800C,0.0037,0.1878
818,0x800B,0.0034,0.1722
819,0x800B,0.0034,0.1722
820,0x800C,0.0037,0.1878
